GENUS_SPECIES,taxonomic_class
Polysiphonia ,Florideophyceae
Porphyra ,Bangiophyceae
Ramalina ,Lecanoromycetes
Tephromela atra,Lecanoromycetes
Verrucaria maura,Eurotiomycetes
Verrucaria mucosa,Eurotiomycetes
Ulva ,Ulvophyceae
Fucus spiralis,Phaeophyceae
Haemescharia hennedyi,Florideophyceae
Halurus flosculosus,Florideophyceae
Nucella lapillus,Gastropoda
Xanthoria parietina,Lecanoromycetes
Armeria maritima,Magnoliopsida
Audouinella ,Florideophyceae
Catenella caespitosa,Florideophyceae
Ceramium nodulosum,Florideophyceae
Ceramium strictum,Florideophyceae
Chondrus crispus,Florideophyceae
Cladophora rupestris,Ulvophyceae
Littorina obtusata/mariae,Gastropoda
Ochrolechia parella,Lecanoromycetes
Polysiphonia insidiosa,Florideophyceae
Porcellana platycheles,Malacostraca
Porphyra umbilicalis,Bangiophyceae
Ralfsia ,Phaeophyceae
Rissoa ,Gastropoda
Spirorbidae ,Polychaeta
Vaucheriaceae ,Xanthophyceae
Gammarus locusta,Malacostraca
Haliplanella lineata,Anthozoa
Ligia ,Malacostraca
Ampharete grubei,Polychaeta
Anaitides maculata,Polychaeta
Capitella ,Polychaeta
Ophryotrocha hartmanni,Polychaeta
Tubificoides swirencoides,Clitellata
Arthropyrenia halodytes,Dothideomycetes
Barnea ,Bivalvia
Bugula turbinata,Gymnolaemata
Ceramium gaditanum,Florideophyceae
Cladophora pellucida,Ulvophyceae
Cryptopleura ramosa,Florideophyceae
Cryptosula pallasiana,Gymnolaemata
Diatoms colonial,Bacillariophyceae
Diatoms film,Bacillariophyceae
Dilsea carnosa,Florideophyceae
Esperiopsis fucorum,Demospongiae
Filograna implexa,Polychaeta
Haliclona ,Demospongiae
Halurus equisetifolius,Florideophyceae
Helcion pellucidum,Gastropoda
Heterosiphonia plumosa,Florideophyceae
Hypoglossum hypoglossoides,Florideophyceae
Idotea ,Malacostraca
Lacuna vincta,Gastropoda
Laminaria ,Phaeophyceae
Lepidochitona cinerea,Polyplacophora
Littorina mariae,Gastropoda
Microciona atrasanguinea,Demospongiae
Patella vulgata,Gastropoda
Phaeostachys spinifera,Gymnolaemata
Pholas dactylus,Bivalvia
Phyllophora pseudoceranoides,Florideophyceae
Plumaria plumosa,Florideophyceae
Pomatoceros lamarcki,Polychaeta
Porphyra purpurea,Bangiophyceae
Rhodomela confervoides,Florideophyceae
Rhodothamniella floridula,Florideophyceae
Sabellaria spinulosa,Polychaeta
Tridentata distans,Hydrozoa
Ceramium ,Florideophyceae
Cladophora ,Ulvophyceae
Aglaothamnion hookeri,Florideophyceae
Capitellidae ,Polychaeta
Eurydice pulchra,Malacostraca
Ophelia rathkei,Polychaeta
Psammodrilus balanoglossoides,Polychaeta
Talitrus saltator,Malacostraca
Angulus tenuis,Bivalvia
Cereus pedunculatus,Anthozoa
Amphitrite ,Polychaeta
Bugula ,Gymnolaemata
Galathea squamifera,Malacostraca
Griffithsia corallinoides,Florideophyceae
Halecium halecinum,Hydrozoa
Halidrys siliquosa,Phaeophyceae
Inachus phalangium,Malacostraca
Kirchenpaueria pinnata,Hydrozoa
Lineus ,Pilidiophora
Polyclinidae ,Ascidiacea
Protodrilus ,Polychaeta
Nucula ,Bivalvia
Protodriloides chaetifer,Polychaeta
Tubificidae ,Clitellata
Microphthalmus ,Polychaeta
Spio ,Polychaeta
Ceramium botryocarpum,Florideophyceae
Cystoclonium purpureum,Florideophyceae
Ophlitaspongia seriata,Rhabditophora
Osilinus lineatus,Gastropoda
Patella ulyssiponensis,Gastropoda
Pododesmus patelliformis,Bivalvia
Rhodymenia pseudopalmata,Florideophyceae
Sabellaria alveolata,Polychaeta
Ahnfeltia plicata,Florideophyceae
Asterina gibbosa,Dothideomycetes
Diadumene cincta,Anthozoa
Dumontia contorta,Florideophyceae
Grantia compressa,Calcarea
Haliclona simulans,Demospongiae
Hildenbrandia rubra,Florideophyceae
Obelia dichotoma,Hydrozoa
Osmundea hybrida,Florideophyceae
Porphyra linearis,Bangiophyceae
Cutleria ,Phaeophyceae
Acanthochitona crinita,Polyplacophora
Anemonia viridis,Anthozoa
Fucus ceranoides,Phaeophyceae
Odostomia turrita,Gastropoda
Cucumariidae ,Holothuroidea
Ophiura affinis,Ophiuroidea
Phascolion strombus,Sipuncula
Thyasira ,Bivalvia
Ampelisca ,Malacostraca
Protomystides ,Polychaeta
Prionospio ,Polychaeta
Abra ,Bivalvia
Capitomastus minimus,Vermes
Kefersteinia cirrata,Polychaeta
Nucula sulcata,Bivalvia
Pista cristata,Polychaeta
Sphaerodorum gracilis,Polychaeta
Syllis amica,Polychaeta
Timoclea ovata,Bivalvia
Caulleriella ,Polychaeta
Pista lornensis,Polychaeta
Pagurus ,Malacostraca
Ampharetinae ,Polychaeta
Paraonidae ,Polychaeta
Amaeana trilobata,Polychaeta
Ascophyllum nodosum,Phaeophyceae
Elysia viridis,Gastropoda
Himanthalia elongata,Phaeophyceae
Hinia reticulata,Gastropoda
Lacuna pallidula,Gastropoda
Lamellaria perspicua,Gastropoda
Littorina rudis,Gastropoda
Rissoa parva,Gastropoda
Rissoella diaphana,Gastropoda
Codium ,Ulvophyceae
Desmarestia aculeata,Phaeophyceae
Lithothamnion ,Florideophyceae
Trivia ,Gastropoda
Asperococcus fistulosus,Phaeophyceae
Audouinella purpurea,Cyanophyceae
Botrylloides leachi,Ascidiacea
Chorda filum,Phaeophyceae
Hymeniacidon sanguinea,Demospongiae
Lecanora ,Lecanoromycetes
Pilayella littoralis,Phaeophyceae
Polyides rotundus,Florideophyceae
Prasiola stipitata,Trebouxiophyceae
Scypha ciliata,Calcarea
Spirorbis spirorbis,Polychaeta
Ulva lactuca,Ulvophyceae
Ramalina siliquosa,Lecanoromycetes
Bangia atropurpurea,Bangiophyceae
Haemescharia ,Florideophyceae
Lithophyllum incrustans,Florideophyceae
Odonthalia dentata,Florideophyceae
Polysiphonia lanosa,Florideophyceae
Polysiphonia stricta,Florideophyceae
Spongomorpha arcta,Ulvophyceae
Eteone ,Polychaeta
Ensis ,Bivalvia
Thracia phaseolina,Bivalvia
Blidingia minima,Ulvophyceae
Clathrina coriacea,Calcarea
Leuconia ,Calcarea
Spirorbis corallinae,Polychaeta
Spirorbis rupestris,Polychaeta
Spirorbis tridentatus,Polychaeta
Spongonema tomentosum,Phaeophyceae
Callithamnion ,Florideophyceae
Ceramium shuttleworthianum,Florideophyceae
Petalonia fascia,Phaeophyceae
Ralfsia verrucosa,Phaeophyceae
Bostrychia scorpioides,Florideophyceae
Bowerbankia imbricata,Gymnolaemata
Chrysophyta ,Chrysophyceae
Demospongiae ,Demospongiae
Jaera nordmanni,Malacostraca
Opegrapha ,Arthoniomycetes
Orchestia mediterranea,Malacostraca
Polysiphonia atlantica,Florideophyceae
Polysiphonia fibrata,Florideophyceae
Aglaothamnion byssoides,Florideophyceae
Aglaothamnion roseum,Florideophyceae
Anaptychia runcinata,Lecanoromycetes
Apherusa jurinei,Malacostraca
Echinogammarus marinus,Malacostraca
Myriochele ,Polychaeta
Tubificoides ,Clitellata
Tubulanus annulatus,Palaeonemertea
Ampharetidae ,Polychaeta
Anaitides mucosa,Polychaeta
Blidingia marginata,Ulvophyceae
Caloplaca ,Lecanoromycetes
Jaera ,Malacostraca
Alcyonidium ,Gymnolaemata
Cerebratulus ,Pilidiophora
Scrobicularia plana,Bivalvia
Sphaerosyllis bulbosa,Polychaeta
Aplysia punctata,Gastropoda
Chylocladia verticillata,Florideophyceae
Cordylecladia erecta,Florideophyceae
Gibbula magus,Gastropoda
Porphyropsis coccinea,Compsopogonophyceae
Syngnathus rostellatus,Actinopteri
Antithamnion ,Florideophyceae
Aplidium punctum,Gastropoda
Brongniartella byssoides,Florideophyceae
Calliblepharis ciliata,Florideophyceae
Callophyllis laciniata,Florideophyceae
Chaetomorpha melagonium,Ulvophyceae
Circomphalus casina,Vermes
Cutleria multifida,Phaeophyceae
Gloiosiphonia capillaris,Florideophyceae
Halarachnion ligulatum,Florideophyceae
Neopentadactyla mixta,Holothuroidea
Phymatolithon calcareum,Florideophyceae
Polinices pulchellus,Gastropoda
Rhodophyllis divaricata,Florideophyceae
Sertularia argentea,Hydrozoa
Thyone roscovita,Holothuroidea
Xantho pilipes,Malacostraca
Sphacelaria ,Phaeophyceae
Pomatoschistus pictus,Actinopteri
Peachia cylindrica,Anthozoa
Aporrhais pespelecani,Gastropoda
Inachus leptochirus,Malacostraca
Jujubinus miliaris,Gastropoda
Pyura microcosmus,Ascidiacea
Sagartiogeton laceratus,Anthozoa
Tonicella rubra,Polyplacophora
Clausinella fasciata,Bivalvia
Ectocarpaceae ,Phaeophyceae
Liocarcinus ,Malacostraca
Pagurus cuanensis,Malacostraca
Pawsonia saxicola,Holothuroidea
Rhodomela lycopodioides,Florideophyceae
Saccorhiza polyschides,Phaeophyceae
Pomatoschistus ,Actinopteri
Amphiura chiajei,Ophiuroidea
Anapagurus hyndmanni,Malacostraca
Beggiatoa ,Gammaproteobacteria
Pleuronectidae ,Actinopteri
Bittium reticulatum,Gastropoda
Eumida bahusiensis,Polychaeta
Labidoplax media,Holothuroidea
Derbesia ,Ulvophyceae
Codium atlanticum,Ulvophyceae
Didemnidae ,Ascidiacea
Elachista ,Insecta
Idotea granulosa,Malacostraca
Lithophyllum ,Florideophyceae
Margarites undulata,Gastropoda
Mesothamnion ,Florideophyceae
Phymatolithon ,Florideophyceae
Tigriopus brevicornis,Hexanauplia
Lipophrys pholis,Actinopteri
Amphipholis squamata,Ophiuroidea
Diphasia pinaster,Magnoliopsida
Littorina nigrolineata,Gastropoda
Polysiphonia elongella,Florideophyceae
Sabellaria ,Polychaeta
Griffithsia ,Florideophyceae
Eumida ,Polychaeta
Haustorius arenarius,Malacostraca
Scolelepis ,Polychaeta
Ulothrix ,Ulvophyceae
Chaetomorpha ,Ulvophyceae
Sphaeroma monodi,Malacostraca
Celleporella hyalina,Gymnolaemata
Haraldiophyllum bonnemaisonii,Florideophyceae
Homarus gammarus,Malacostraca
Ostrea edulis,Bivalvia
Gobius niger,Actinopteri
Bicellariella ciliata,Gymnolaemata
Distaplia rosea,Ascidiacea
Haliclona cinerea,Demospongiae
Janolus cristatus,Gastropoda
Kallymenia reniformis,Florideophyceae
Liocarcinus arcuatus,Malacostraca
Sacculina carcini,Thecostraca
Suberites ,Demospongiae
Tethyspira spinosa,Demospongiae
Urticina eques,Anthozoa
Atylus swammerdamei,Malacostraca
Axinellidae ,Demospongiae
Bispira volutacornis,Polychaeta
Bugula plumosa,Gymnolaemata
Cellaria sinuosa,Gymnolaemata
Disporella hispida,Stenolaemata
Erythroglossum laciniatum,Florideophyceae
Gigartina ,Florideophyceae
Lomentaria orcadensis,Florideophyceae
Mangelia ,Gastropoda
Phyllophora sicula,Florideophyceae
Pycnoclavella aurilucens,Ascidiacea
Schottera nicaeensisres,Florideophyceae
Scrupocellaria ,Gymnolaemata
Taonia atomaria,Phaeophyceae
Trivia monacha,Gastropoda
Zanardinia prototypus,Phaeophyceae
Conger conger,Actinopteri
Actinothoe sphyrodeta,Anthozoa
Alcyonidium diaphanum,Gymnolaemata
Cerebratulus fuscus,Pilidiophora
Cystoseira tamariscifolia,Phaeophyceae
Furcellaria lumbricalis,Florideophyceae
Gastroclonium ovatum,Florideophyceae
Limapontia capitata,Gastropoda
Phascolosoma granulatum,Sipuncula
Pusillina sarsi,Gastropoda
Rissoa interrupta,Gastropoda
Rissoa rufilabrum,Gastropoda
Gasterosteus aculeatus,Actinopteri
Tapes decussatus,Bivalvia
Idotea baltica,Malacostraca
Ischnochiton albus,Polyplacophora
Pseudolithoderma extensum,Phaeophyceae
Pseudopotamilla reniformis,Polychaeta
Pterosiphonia parasitica,Florideophyceae
Coryphella browni,Gastropoda
Doto coronata,Gastropoda
Hyas ,Malacostraca
Lepidonotus clava,Polychaeta
Myxilla incrustans,Demospongiae
Bolinopsis infundibulum,Tentaculata
Aglaophenia ,Hydrozoa
Macropodia ,Malacostraca
Palliolum striatum,Bivalvia
Sarsia eximia,Hydrozoa
Thyonidium drummondii,Holothuroidea
Ascidia virginea,Ascidiacea
Bugula fulva,Gymnolaemata
Doto eireana,Gastropoda
Lissoclinum perforatum,Ascidiacea
Rossia macrosoma,Cephalopoda
Uteriporus vulgaris,Rhabditophora
Alentia gelatinosa,Polychaeta
Amphiporus dissimulans,Enopla
Brachystomia eulimoides,Gastropoda
Chrysallida interstincta,Gastropoda
Circeis spirillum,Polychaeta
Hydroides norvegica,Polychaeta
Leucosolenia botryoides,Calcarea
Maja squinado,Malacostraca
Margarites striatus,Gastropoda
Odostomia unidentata,Gastropoda
Onchidoris muricata,Gastropoda
Palliolum furtivum,Bivalvia
Partulida pellucida,Bacillariophyceae
Chirolophis ascanii,Actinopteri
Zoarces viviparus,Actinopteri
Alvania beanii,Gastropoda
Ventrosia ventrosa,Gastropoda
Emplectonema neesii,Enopla
Lasaea adansoni,Bivalvia
Lineus viridis,Pilidiophora
Asperococcus ,Phaeophyceae
Codium fragile,Ulvophyceae
Colpomenia peregrina,Phaeophyceae
Gastroclonium reflexum,Florideophyceae
Leathesia difformis,Phaeophyceae
Petalonia ,Phaeophyceae
Sargassum muticum,Phaeophyceae
Umbonula littoralis,Gymnolaemata
Actiniaria ,Anthozoa
Melita hergensis,Malacostraca
Leptocheirus hirsutimanus,Malacostraca
Schistomeringos neglecta,Polychaeta
Tharyx ,Polychaeta
Typosyllis ,Polychaeta
Atylus ,Malacostraca
Cheirocratus ,Malacostraca
Corophium sextonae,Malacostraca
Eusyllis ,Polychaeta
Stenothoidae ,Malacostraca
Hydroides ,Polychaeta
Audouinella secundata,Florideophyceae
Callithamnion tetragonum,Florideophyceae
Cirriformia tentaculata,Polychaeta
Echinogammarus obtusatus,Malacostraca
Enteromorpha intestinalis,Ulvophyceae
Enteromorpha linza,Ulvophyceae
Enteromorpha prolifera,Ulvophyceae
Grania ,Florideophyceae
Halecium beanii,Hydrozoa
Hyale prevostii,Malacostraca
Idotea pelagica,Malacostraca
Isthmoplea sphaerophora,Phaeophyceae
Jaera praehirsuta,Malacostraca
Janthina ,Gastropoda
Janua pagenstecheri,Polychaeta
Jassa falcata,Malacostraca
Melobesia membranacea,Florideophyceae
Morchellium argus,Ascidiacea
Nephasoma minutum,Sipuncula
Orchestia gammarellus,Malacostraca
Perinereis cultrifera,Polychaeta
Ulothrix flacca,Ulvophyceae
Urospora penicilliformis,Ulvophyceae
Actinia fragacea,Anthozoa
Amathia lendigera,Gymnolaemata
Bugula simplex,Gymnolaemata
Spinachia spinachia,Actinopteri
Diplosoma listerianum,Ascidiacea
Palaemon serratus,Malacostraca
Polycarpa scuba,Ascidiacea
Anguilla anguilla,Actinopteri
Axinella damicornis,Demospongiae
Axinella dissimilis,Demospongiae
Boscia anglica,Thecostraca
Eunicella verrucosa,Anthozoa
Haliclona viscosa,Demospongiae
Holothuria forskali,Holothuroidea
Parazoanthus axinellae,Anthozoa
Plumularia setacea,Hydrozoa
Polymastia boletiformis,Demospongiae
Raspailia hispida,Demospongiae
Sertularia ,Hydrozoa
Centrolabrus exoletus,Actinopteri
Ctenolabrus rupestris,Actinopteri
Bathyporeia ,Malacostraca
Phaeophyta ,Phaeophyceae
Amphoriscidae ,Calcarea
Chironomida ,Insecta
Enteromorpha clathrata,Ulvophyceae
Pseudendoclonium ,Ulvophyceae
Ruppia ,Magnoliopsida
Sphaerococcus coronopifolius,Florideophyceae
Zostera marina,Magnoliopsida
Pollachius virens,Actinopteri
Akera bullata,Gastropoda
Didemnum maculosum,Ascidiacea
Diplosoma spongiforme,Ascidiacea
Distomus variolosus,Ascidiacea
Garveia nutans,Hydrozoa
Sidnyum turbinatum,Ascidiacea
Parablennius gattorugine,Actinopteri
Aglaophenia pluma,Hydrozoa
Bonnemaisonia asparagoides,Florideophyceae
Bugula flabellata,Gymnolaemata
Desmarestia ligulata,Phaeophyceae
Leucosolenia complicata,Calcarea
Polycera faeroensis,Gastropoda
Raspailia ramosa,Demospongiae
Stylostichon plumosum,Demospongiae
Bryopsis ,Insecta
Bonnemaisonia hamifera,Florideophyceae
Coccotylus truncatus,Florideophyceae
Codium tomentosoides,Ulvophyceae
Polysiphonia nigra,Florideophyceae
Sabella ,Polychaeta
Sagartiogeton ,Anthozoa
Galathea ,Malacostraca
Diodora graeca,Gastropoda
Ophiactis balli,Ophiuroidea
Rhodophyllis ,Florideophyceae
Asperococcus compressus,Phaeophyceae
Caprellida ,Malacostraca
Clymenura johnstoni,Polychaeta
Diastylis laevis,Malacostraca
Ehlersia cornuta,Polychaeta
Euclymene oerstedii,Polychaeta
Janira maculosa,Malacostraca
Laonice bahusiensis,Polychaeta
Phoronis muelleri,Squamata
Polycirrus norvegicus,Polychaeta
Tanaopsis gracilioides,Malacostraca
Urothoe marina,Bacilli
Ampelisca typica,Malacostraca
Chordaria flagelliformis,Phaeophyceae
Liocarcinus corrugatus,Malacostraca
Mesogloia vermiculata,Phaeophyceae
Sphacelaria plumula,Phaeophyceae
Crangonidae ,Malacostraca
Leptopsammia pruvoti,Anthozoa
Luidia ,Asteroidea
Cepola rubescens,Actinopteri
Sabellidae ,Polychaeta
Sagartia ,Anthozoa
Zostera ,Magnoliopsida
Didemnum ,Ascidiacea
Pterothamnion ,Florideophyceae
Bowerbankia ,Gymnolaemata
Inachus ,Malacostraca
Bicellarina alderi,Gymnolaemata
Branchiomma ,Polychaeta
Calliostoma ,Gastropoda
Calyptraea chinensis,Gastropoda
Desmacidon ,Demospongiae
Homaxinella subdola,Demospongiae
Chaetopterus ,Polychaeta
Onchidoris ,Gastropoda
Polycera ,Gastropoda
Stelligera stuposa,Demospongiae
Laminaria ochroleuca,Phaeophyceae
Zeugopterus punctatus,Actinopteri
Halichondria ,Demospongiae
Chthamalus ,Thecostraca
Pikea californica,Florideophyceae
Audouinella membranacea,Insecta
Compsothamnion ,Florideophyceae
Crisia denticulata,Stenolaemata
Cruoria pellita,Florideophyceae
Cucumaria ,Holothuroidea
Haliclona rosea,Demospongiae
Laminariaceae ,Phaeophyceae
Laomedea ,Hydrozoa
Meredithia microphylla,Florideophyceae
Myxilla ,Demospongiae
Phorbas ,Demospongiae
Rhodymenia holmesii,Florideophyceae
Schmitzia hiscockiana,Florideophyceae
Scorpaena ,Actinopteri
Scrupocellaria reptans,Gymnolaemata
Scrupocellaria scruposa,Gymnolaemata
Sertularella ,Hydrozoa
Sphondylothamnion multifidum,Florideophyceae
Tricolia pullus,Gastropoda
Labridae ,Actinopteri
Acrosorium venulosum,Florideophyceae
Gelidium sesquipedale,Florideophyceae
Ascophorina ,Gymnolaemata
Ceramium echionotum,Florideophyceae
Crisidia cornuta,Stenolaemata
Drachiella spectabilis,Florideophyceae
Gymnogongrus crenulatus,Florideophyceae
Polysiphonia brodiei,Florideophyceae
Pterosiphonia complanata,Florideophyceae
Pterosiphonia pennata,Florideophyceae
Rissoidae ,Gastropoda
Aplidium pallidum,Ascidiacea
Asparagopsis armata,Florideophyceae
Cystoseira nodicaulis,Phaeophyceae
Polyneura bonnemaisonii,Florideophyceae
Porphyropsis ,Compsopogonophyceae
Punctaria ,Phaeophyceae
Rhodophysema georgei,Florideophyceae
Stenogramme interrupta,Florideophyceae
Chondria ,Insecta
Anthopleura ballii,Anthozoa
Cruoria ,Florideophyceae
Tectura ,Gastropoda
Halecium ,Hydrozoa
Halopteris filicina,Phaeophyceae
Scorpaena scrofa,Actinopteri
Cephalopoda ,Cephalopoda
Crassostrea ,Bivalvia
Spirorbis ,Polychaeta
Phymatolithon purpureum,Florideophyceae
Tapes rhomboides,Bivalvia
Syngnathus acus,Actinopteri
Apseudes latreillii,Malacostraca
Asperococcus bullosus,Phaeophyceae
Dermocorynus montagnei,Florideophyceae
Dosinia lupinus,Bivalvia
Dudresnaya verticillata,Florideophyceae
Grateloupia filicina,Florideophyceae
Leptochelia dubia,Malacostraca
Magelona alleni,Polychaeta
Moerella pygmaea,Bivalvia
Nematonereis unicornis,Polychaeta
Parvicardium exiguum,Bivalvia
Parvicardium scabrum,Bivalvia
Podarkeopsis capensis,Polychaeta
Pseudolithoderma ,Phaeophyceae
Rhodophysema elegans,Florideophyceae
Seirospora seirosperma,Florideophyceae
Solieria chordalis,Florideophyceae
Xenodice ,Malacostraca
Ammodytes ,Actinopteri
Taurulus bubalis,Actinopteri
Acrothrix gracilis,Phaeophyceae
Microciona ,Demospongiae
Raja clavata,Chondrichthyes
Aplidium ,Ascidiacea
Ascidiella ,Ascidiacea
Drachiella heterocarpa,Florideophyceae
Isozoanthus sulcatus,Anthozoa
Mya ,Bivalvia
Polycera quadrilineata,Gastropoda
Prostheceraeus vittatus,Rhabditophora
Rhodymenia delicatula,Florideophyceae
Schizomavella linearis,Gymnolaemata
Sepia officinalis,Cephalopoda
Stolonica socialis,Ascidiacea
Amphitrite edwardsi,Polychaeta
Caprella equilibra,Malacostraca
Aricidea catherinae,Polychaeta
Asclerocheilus intermedius,Polychaeta
Astarte sulcata,Bivalvia
Autolytus ,Polychaeta
Autolytus alexandri,Polychaeta
Caulleriella alata,Polychaeta
Chone filicaudata,Polychaeta
Cressa dubia,Malacostraca
Cumella pygmaea,Malacostraca
Dikoleps pusilla,Magnoliopsida
Dyopedos monacanthus,Malacostraca
Ebalia ,Malacostraca
Eleutheromenia ,Solenogastres
Eleutheromenia sierra,Solenogastres
Euchone rubrocincta,Polychaeta
Eupolymnia nesidensis,Polychaeta
Eurysyllis tuberculata,Polychaeta
Eusyllis blomstrandi,Polychaeta
Exogone furcifera,Polychaeta
Exogone verugera,Polychaeta
Filogranula calyculata,Polychaeta
Gammaropsis cornuta,Malacostraca
Gammaropsis palmata,Malacostraca
Glycera oxycephala,Polychaeta
Glycymeris glycymeris,Bivalvia
Golfingia ,Sipuncula
Goniada norvegica,Polychaeta
Guernea coalita,Malacostraca
Hanleya hanleyi,Polyplacophora
Hesiospina similis,Polychaeta
Heteroclymene robusta,Polychaeta
Hypereteone foliosa,Polychaeta
Jasmineira caudata,Amphibia
Jasmineira elegans,Polychaeta
Jassa ,Malacostraca
Josephella marenzelleri,Polychaeta
Jupiteria minuta,Bivalvia
Lumbrineris magnidentata,Polychaeta
Macrochaeta clavicornis,Polychaeta
Melinna elisabethae,Polychaeta
Microjassa cumbrensis,Malacostraca
Monodaeus couchi,Malacostraca
Munna ,Malacostraca
Nereiphylla lutea,Polychaeta
Nereis elitoralis,Polychaeta
Nicolea venustula,Polychaeta
Notocirrus scoticus,Polychaeta
Obtusella intersecta,Gastropoda
Oenopota rufa,Gastropoda
Ougia ,Polychaeta
Paradoneis ,Polychaeta
Parametaphoxus fultoni,Malacostraca
Parougia ,Polychaeta
Parougia eliasoni,Polychaeta
Phisidia aurea,Polychaeta
Photis longicaudata,Malacostraca
Pleurogonium spinosissimum,Malacostraca
Polydora flava,Magnoliopsida
Praxillella affinis,Polychaeta
Prionospio banyulensis,Polychaeta
Proceraea ,Polychaeta
